Diego da Silva Costa,Diego Da Silva Costa,95
Diego de Lima Barcelos,Diego de Lima Barcelos,100
Diego Ângelo de Oliveira,Diego Ângelo de Oliveira,100
Dieumerci Mbokani Bezua,Dieumerci Mbokani Bezua,100
Dieumerci N'Dongala,Dieumerci N'Dongala,100
Dimitri  Payet,Dimitri Payet,96
Dimitri Foulquier,Dimitri Foulquier,100
Dimitri Liénard,Dimitri Liénard,100
Dimitri Mohamed,Dimitri Mohamed,100
Dimitrios Emmanouilidis,Dimitrios Emmanouilidis,100
Dimitrios Goutas,Dimitrios Goutas,100
Dimitrios Kolovetsios,Dimitrios Kolovetsios,100
Dimitrios Kolovos,Dimitris Kolovos,97
Dimitrios Kourmpelis,Dimitrios Kourmpelis,100
Dimitrios Pelkas,Dimitris Pelkas,97
Dimitrios Siovas,Dimitrios Siovas,100
Dimitris Limnios,Dimitris Limnios,100
Dimitris Manos,Dimitris Manos,100
Dimitry Bertaud,Dimitry Bertaud,100
Din Sula,Din Sula,100
Dinko Horkaš,Dinko Horkaš,100
Dino Arslanagic,Dino Arslanagic,100
Dino Mikanović,Dino Mikanović,100
Dino Perić,Dino Perić,100
Diogo Alexis Rodrigues Coelho,Diogo Alexis Rodrigues Coelho,100
Diogo Filipe Guerreiro Viana,Diogo Filipe Guerreiro Viana,100
Diogo Filipe Monteiro Pinto Leite,Diogo Filipe Monteiro Pinto Leite,100
Diogo José Rosário Gomes Figueiras,Diogo José Rosário Gomes Figueiras,100
Diogo José Teixeira da Silva,Diogo José Teixeira da Silva,100
Diogo Meireles Costa,Diogo Meireles Costa,100
Diogo Miguel Guedes Almeida,Diogo Miguel Guedes de Almeida,95
Diogo de Almeida Santos,Diogo de Almeida Santos,100
Dion Cools,Dion Cools,100
Dion Malone,Dion Malone,100
Divock Origi,Divock Origi,100
Djalma Braume Manuel Abel Campos,Djalma Braume Manuel Abel Campos,100
Django Warmerdam,Django Warmerdam,100
Djibril Dianessy,Djibril Dianessy,100
Djibril Sidibé,Djibril Sidibé,100
Djihad Bizimana,Djihad Bizimana,100
Dmitriy Barinov,Dmitri Barinov,97
Dmitriy Efremov,Dmitry Efremov,97
Dmitriy Kombarov,Dmitri Kombarov,97
Dmitriy Tarasov,Dmitriy Tarasov,100
Dmytro Chygrynskyi,Dmytro Chygrynskiy,94
Dodi Lukebakio,Dodi Lukebakio,100
Dogucan Haspolat,Dogucan Haspolat,100
Doke Schmidt,Doke Schmidt,100
Dolly Doningos Menga,Dolly Doningos Menga,100
Domagoj Antolić,Domagoj Antolić,100
Domagoj Vida,Domagoj Vida,100
Domenico Berardi,Domenico Berardi,100
Domenico Criscito,Domenico Criscito,100
Domilson Cordeiro dos Santos,Domilson Cordeiro dos Santos,100
Domingos Quina,Domingos Quina,100
Dominic Ball,Dominic Ball,100
Dominic Calvert-Lewin,Dominic Calvert-Lewin,100
Dominic Solanke,Dominic Solanke,100
Dominic Thomas,Dominic Thomas,100
Dominik Baumgartner,Dominik Baumgartner,100
Dominik Fitz,Dominik Fitz,100
Dominik Franke,Dominik Franke,100
Dominik Frieser,Dominik Frieser,100
Dominik Furman,Dominik Furman,100
Dominik Hofbauer,Dominik Hofbauer,100
Dominik Hładun,Dominik Hładun,100
Dominik Kaiser,Dominik Kaiser,100
Dominik Kohr,Dominik Kohr,100
Dominik Livaković,Dominik Livaković,100
Dominik Nagy,Dominik Nagy,100
Dominik Prokop,Dominik Prokop,100
Dominik Puster,Dominik Puster,100
Dominik Schwizer,Dominik Schwizer,100
Dominik Starkl,Dominik Starkl,100
Dominik Sváček,Dominik Sváček,100
Dominik Szoboszlai,Dominik Szoboszlai,100
Dominique Heintz,Dominique Heintz,100
Donis Avdijaj,Donis Avdijaj,100
Donny Gorter,Donny Gorter,100
Donny van de Beek,Donny van de Beek,100
Donyell Malen,Donyell Malen,100
Dorian Bertrand,Dorian Bertrand,100
Dorian Dervite,Dorian Dervite,100
Dorian Dessoleil,Dorian Dessoleil,100
Dorin Rotariu,Dorin Rotariu,100
Dorukhan Toköz,Dorukhan Toköz,100
Dorus de Vries,Dorus de Vries,100
Dougie Imrie,Dougie Imrie,100
Douglas Pereira dos Santos,Douglas Pereira dos Santos,100
Douglas Renato de Jesus,Douglas Renato de Jesus,100
Doğukan Sinik,Doğukan Sinik,100
Dragan Mihajlovic,Dragan Mihajlovic,100
Dren Feka,Dren Feka,100
Dries Mertens,Dries Mertens,100
Dries Saddiki,Dries Saddiki,100
Dries Wouters,Dries Wouters,100
Duckens Nazon,Duckens Nazon,100
Duje Ćaleta-Car,Duje Ćaleta-Car,100
Duje Čop,Duje Čop,100
Duván Zapata,Duván Zapata,100
Dušan Basta,Dušan Basta,100
Dušan Kuciak,Dušan Kuciak,100
Dušan Tadić,Dušan Tadić,100
Dwight McNeil,Dwight McNeil,100
Dyego Wilverson Ferreira Sousa,Dyego Wilverson Ferreira Sousa,100
Dylan Batubinsika,Dylan Batubinsika,100
Dylan Bronn,Dylan Bronn,100
Dylan De Belder,Dylan De Belder,100
Dylan Vente,Dylan Vente,100
Dídac Vilá Rosselló,Dídac Vilá Rosselló,100
Eamonn Brophy,Eamonn Brophy,100
Easah Suliman,Easah Suliman,100
Eddy Gnahoré,Eddy Gnahoré,100
Eden Hazard,Eden Hazard,100
Edgar Babayan,Edgar Babayan,100
Edgar Miguel Ié,Edgar Miguel Ié,100
Edimilson Fernandes,Edimilson Fernandes,100
Edin Džeko,Edin Džeko,100
Edin Višća,Edin Višća,100
Edinaldo Gomes Pereira,Edinaldo Gomes Pereira,100
Edoardo Masciangelo,Edoardo Masciangelo,100
Edon Zhegrova,Edon Zhegrova,100
Edouard Mendy,Edouard Mendy,100
Edson André Sitoe,Edson André Sitoe,100
Edson Rodrigues Farias,Edson Rodrigues Farias,100
Eduardo Alves da Silva,Eduardo Alves da Silva,100
Eduardo Antonio Salvio,Eduardo Antonio Salvio,100
Eduardo Antônio Machado Teixeira,Eduardo Antonio Machado Teixeira,97
Eduardo Henrique da Silva,Eduardo Henrique da Silva,100
Eduardo José Borges Machado,Eduardo José Borges Machado,100
Eduardo dos Reis Carvalho,Eduardo dos Reis Carvalho,100
Edvinas Gertmonas,Edvinas Gertmonas,100
Edward Nketiah,Edward Nketiah,100
Efecan Karaca,Efecan Karaca,100
Efstratios Svarnas,Efstratios Svarnas,100
Eggert Gunnthor Jonsson,Eggert Gunnthor Jonsson,100
Egli Kaja,Egli Kaja,100
Egor Nazaryna,Egor Nazaryna,100
Egy Maulana Vikri,Egy Maulana Vikri,100
Eike Bansen,Eike Bansen,100
El Hadji Pape Djibril Diaw,El Hadji Pape Djibril Diaw,100
Eldar Ćivić,Eldar Civić,91
Eldis Bajrami,Eldis Bajrami,100
Elia Soriano,Elia Soriano,100
Elias Cobbaut,Elias Cobbaut,100
Eliseu Mendja Nadjack Soares Cassamá,Eliseu Mendja Nadjack Soares Cassamá,100
Eljero Elia,Eljero Elia,100
Eljif Elmas,Eljif Elmas,100
Elliot Parish,Elliot Parish,100
Elliott Frear,Elliott Frear,100
Ellyes Skhiri,Ellyes Skhiri,100
Elmo Lieftink,Elmo Lieftink,100
Elohim Rolland,Elohim Rolland,100
Eloy Room,Eloy Room,100
Elseid Hysaj,Elseid Hysaj,100
Elson Hooi,Elson Hooi,100
Elton Acolatse,Elton Acolatse,100
Elton N'Gwatala,Elton N'Gwatala,100
Elvis Manu,Elvis Manu,100
Elvis Manuel Monteiro Macedo,Elvis Manuel Monteiro Macedo,100
Elvis Rexhbeçaj,Elvis Rexhbecaj,93
Elías Már Ómarsson,Elías Már Ómarsson,100
Emanuel Aiwu,Emanuel Aiwu,100
Emanuel Pogatetz,Emanuel Pogatetz,100
Emanuel Schreiner,Emanuel Schreiner,100
Emeka Friday Eze,Emeka Friday Eze,100
Emerson Hyndman,Emerson Hyndman,100
Emerson Palmieri dos Santos,Emerson Palmieri dos Santos,100
Emil Bergström,Emil Bergström,100
Emil Bijlsma,Emil Bijlsma,100
Emil Forsberg,Emil Forsberg,100
Emil Frederiksen,Emil Frederiksen,100
Emil Krafth,Emil Krafth,100
Emil Riis Jakobsen,Emil Ris Jakobsen,97
Emile Smith Rowe,Emile Smith Rowe,100
Emiliano Moretti,Emiliano Moretti,100
Emiliano Sala,Emiliano Sala,100
Emiliano Viviano,Emiliano Viviano,100
Emin Nouri,Amin Nouri,90
Emir Dilaver,Emir Dilaver,100
Emir Karic,Emir Karic,100
Emmanuel Adebayor,Emmanuel Adebayor,100
Emmanuel Apeh,Emmanuel Apeh,100
Emmanuel Hackman,Emmanuel Hackman,100
Emmanuel Okyere Boateng,Emmanuel Okyere Boateng,100
Emmanuel Oti Essigba,Emmanuel Oti Essigba,100
Emmanuel Sabbi,Emmanuel Sabbi,100
Emre Akbaba,Emre Akbaba,100
Emre Can,Emre Can,100
Emre Güral,Emre Güral,100
Emre Kılınç,Emre Kılınç,100
Emre Mor,Emre Mor,100
Enes Ünal,Enes Ünal,100
Enis Bardhi,Enis Bardhi,100
Enock Kwateng,Enock Kwateng,100
Enock Mwepu,Enock Mwepu,100
Enrico Brignola,Enrico Brignola,100
Enzo Loiodice,Enzo Loiodice,100
Enzo Pablo Roco Roco,Enzo Pablo Roco Roco,100
Epaminondas Pantelakis,Epaminondas Pantelakis,100
Eray Ataseven,Eray Ataseven,100
Eray Birniçan,Eray Birniçan,100
Erdem Özgenç,Erdem Özgenç,100
Erdem Şen,Erdem Şen,100
Erdin Demir,Erdin Demir,100
Erdoğan Yeşilyurt,Erdoğan Yeşilyurt,100
Eren Bilen,Eren Bilen,100
Eren Derdiyok,Eren Derdiyok,100
Eren Tozlu,Eren Tozlu,100
Ergys Kaçe,Ergys Kaçe,100
Eric Dier,Eric Dier,100
Eric Fernando Botteghin,Eric Fernando Botteghin,100
Eric Ocansey,Eric Ocansey,100
Eric Oelschlägel,Eric Oelschlägel,100
Eric Smith,Eric Smith,100
Erick Pulgar,Erick Pulgar,100
Erik Falkenburg,Erik Falkenburg,100
Erik Lamela,Erik Lamela,100
Erik Majetschak,Erik Majetschak,100
Erik Marxen,Erik Marxen,100
Erik Morán Arribas,Erik Morán Arribas,100
Erik Palmer-Brown,Erik Palmer-Brown,100
Erik Sviatchenko,Erik Sviatchenko,100
Eris Abedini,Eris Abedini,100
Erkan Kaş,Erkan Kaş,100
Ermin Bičakčić,Ermin Bičakčić,100
Ermir Lenjani,Ermir Lenjani,100
Eros Grezda,Eros Grezda,100
Ersin Destanoğlu,Ersin Destanoğlu,100
Ertaç Özbir,Ertaç Özbir,100
Ertuğrul Ersoy,Ertugrul Ersoy,93
Ervin Zukanović,Ervin Zukanović,100
Esteban Alvarado Brown,Esteban Alvarado Brown,100
Esteban Félix Granero Molina,Esteban Félix Granero Molina,100
Esteban Rolón,Esteban Rolón,100
Ethan Ampadu,Ethan Ampadu,100
Ethan Erhahon,Ethan Erhahon,100
Ethan Horvath,Ethan Horvath,100
Etienne Capoue,Etienne Capoue,100
Etrit Berisha,Etrit Berisha,100
Euciodálcio Gomes,Euciodálcio Gomes,100
Evander da Silva Ferreira,Evander da Silva Ferreira,100
Evangelos Oikonomou,Evangelos Oikonomou,100
Evanildo Fernandes Gomes,Evanildo Fernandes Gomes,100
Evert Linthorst,Evert Linthorst,100
Everton Ferreira Guimarães,Everton Ferreira Guimarães,100
Evgeniy Shakhov,Evgeniy Shakhov,100
Evren Korkmaz,Evren Korkmaz,100
Ewandro Felipe de Lima Costa,Ewandro Felipe de Lima Costa,100
Ewerton da Silva Pereira,Ewerton da Silva Pereira,100
Ezequiel Muñoz,Ezequiel Muñoz,100
Ezequiel Oscar Scarione,Ezequiel Oscar Scarione,100
Fabian Benko,Fabian Benko,100
Fabian Delph,Fabian Delph,100
Fabian Frei,Fabian Frei,100
Fabian Giefer,Fabian Giefer,100
Fabian Johnson,Fabian Johnson,100
Fabian Koch,Fabian Koch,100
Fabian Lustenberger,Fabian Lustenberger,100
Fabian Piasecki,Fabian Piasecki,100
Fabian Rohner,Fabian Rohner,100
Fabian Schubert,Fabian Schubert,100
Fabian Schär,Fabian Schär,100
Fabian Sporkslede,Fabian Sporkslede,100
Fabien Farnolle,Fabien Farnolle,100
Fabio Borini,Fabio Borini,100
Fabio Daprelà,Fabio Daprelà,100
Fabio Pisacane,Fabio Pisacane,100
Fabio Quagliarella,Fabio Quagliarella,100
Fabio Strauss,Fabio Strauss,100
Fabrice N'Sakala,Fabrice N'Sakala,100
Fabrice Olinga Essono,Fabrice Olinga Essono,100
Fabrício Santos de Jesus,Fabricio Santos de Jesus,96
Facundo Ferreyra,Facundo Ferreyra,100
Facundo Píriz,Facundo Píriz,100
Fahd Moufi,Fahd Moufi,100
Falaye Sacko,Falaye Sacko,100
Fallou Diagne,Fallou Diagne,100
Faouzi Ghoulam,Faouzi Ghoulam,100
Farid El Mellali,Farid El Melali,97
Faris Haroun,Faris Haroun,100
Faruk Çakır,Faruk Çakır,100
Fatih Aksoy,Fatih Aksoy,100
Fatih Öztürk,Fatih Özturk,92
Faustino Marcos Alberto Rojo,Faustino Marcos Alberto Rojo,100
Fausto Grillo,Fausto Grillo,100
Federico Bernardeschi,Federico Bernardeschi,100
Federico Ceccherini,Federico Ceccherini,100
Federico Chiesa,Federico Chiesa,100
Federico Di Francesco,Federico Di Francesco,100
Federico Dimarco,Federico Dimarco,100
Federico Fernández,Federico Fernández,100
Federico Javier Santander Mereles,Federico Javier Santander Mereles,100
Federico Macheda,Federico Macheda,100
Federico Marchetti,Federico Marchetti,100
Federico Mattiello,Federico Mattiello,100
Federico Matías Falcone,Federico Matías Falcone,100
Federico Nicastro,Federico Nicastro,100
Federico Peluso,Federico Peluso,100
Federico Valverde,Federico Valverde,100
Federico Viviani,Federico Viviani,100
Fedor Chalov,Fedor Chalov,100
Fehmi Mert Günok,Fehmi Mert Günok,100
Felicio Anando Brown Forbes,Felicio Anando Brown Forbes,100
Felipe  Anderson Pereira Gomes,Felipe Anderson Pereira Gomes,98
Felipe Aliste Lopes,Felipe Aliste Lopes,100
Felipe Augusto Rodrigues Pires,Felipe Augusto Rodrigues Pires,100
Felipe Augusto de Almeida Monteiro,Felipe Augusto de Almeida Monteiro,100
Felipe Francisco Macedo,Felipe Francisco Macedo,100
Felipe Salvador Caicedo Corozo,Felipe Salvador Caicedo Corozo,100
Felix Beijmo,Felix Beijmo,100
Felix Götze,Felix Götze,100
Felix Klaus,Felix Klaus,100
Felix Luckeneder,Felix Luckeneder,100
Felix Uduokhai,Felix Uduokhai,100
Felix Wiedwald,Felix Wiedwald,100
Ferhat Kaplan,Ferhat Kaplan,100
Ferhat Öztorun,Ferhat Öztorun,100
Ferland Mendy,Ferland Mendy,100
Fernando Andrade dos Santos,Fernando Andrade dos Santos,100
Fernando Calero Villa,Fernando Calero Villa,100
Fernando Canesín Matos,Fernando Canesin Matos,95
Fernando Dos Santos Pedro,Fernando Dos Santos Pedro,100
Fernando Francisco Reges,Fernando Francisco Reges,100
Fernando Henrique Boldrin,Fernando Henrique Boldrin,100
Fernando Javier Llorente Torres,Fernando Llorente Torres,87
Fernando Lewis,Fernando Lewis,100
Fernando Lopes dos Santos Varela,Fernando Lopes dos Santos Varela,100
Fernando Lucas Martins,Fernando Lucas Martins,100
Fernando Luiz Rosa,Fernando Luiz Rosa,100
Ferrán Torres García,Ferrán Torres García,100
Filip Bednarek,Filip Bednarek,100
Filip Benković,Filip Benković,100
Filip Bradarić,Filip Bradarić,100
Filip Helander,Filip Helander,100
Filip Jagiełło,Filip Jagiełło,100
Filip Kostić,Filip Kostić,100
Filip Krovinović,Filip Krovinović,100
Filip Lesniak,Filip Lesniak,100
Filip Mladenović,Filip Mladenović,100
Filip Novák,Filip Novák,100
Filip Piszczek,Filip Piszczek,100
Filip Starzyński,Filip Starzyński,100
Filip Ugrinic,Filip Ugrinic,100
Filip Đuričić,Filip Đuričić,100
Filipe Augusto Carvalho Souza,Filipe Augusto Carvalho Souza,100
Filipe Miguel Neves Ferreira,Filipe Miguel Neves Ferreira,100
Filippo Costa,Filippo Costa,100
Filippo Romagna,Filippo Romagna,100
Fin Bartels,Fin Bartels,100
Finn Dahmen,Finn Dahmen,100
Finn Stokkers,Finn Stokkers,100
Firmin Ndombe Mubele,Firmin Ndombe Mubele,100
Flavien Tait,Flavien Tait,100
Flavio Emmanuel Lopes Paixão,Flávio Emanuel Lopes Paixão,95
Florent  Hanin,Florent Hanin,96
Florent Balmont,Florent Balmont,100
Florent Mollet,Florent Mollet,100
Florian Baak,Florian Baak,100
Florian Buchacher,Florian Buchacher,100
Florian Chabrolle,Florian Chabrolle,100
Florian Escales,Florian Escales,100
Florian Faist,Florian Faist,100
Florian Fischerauer,Florian Fischerauer,100
Florian Flecker,Florian Flecker,100
Florian Grillitsch,Florian Grillitsch,100
Florian Hart,Florian Hart,100
Florian Jamnig,Florian Jamnig,100
Florian Kainz,Florian Kainz,100
Florian Kamberi,Florian Kamberi,100
Florian Kath,Florian Kath,100
Florian Klein,Florian Klein,100
Florian Lejeune,Florian Lejeune,100
Florian Mayer,Florian Mayer,100
Florian Miguel,Florian Miguel,100
Florian Müller,Florian Müller,100
Florian Neuhaus,Florian Neuhaus,100
Florian Niederlechner,Florian Niederlechner,100
Florian Rieder,Florian Rieder,100
Florian Tardieu,Florian Tardieu,100
Florian Thauvin,Florian Thauvin,100
Floriano Vanzo,Floriano Vanzo,100
Florin Andone,Florin Andone,100
Florin Constantin Niţă,Florin Constantin Niţă,100
Flávio da Silva Ramos,Flavio da Silva Ramos,95
Fodé Ballo-Touré,Fodé Ballo Touré,94
Fouad Chafik,Fouad Chafik,100
Fousseni Diabaté,Fousseni Diabaté,100
Francesc Xavier Molina Arias,Francesc Xavier Molina Arias,100
Francesco Acerbi,Francesco Acerbi,100
Francesco Forte,Francesco Forte,100
Francesco Magnanelli,Francesco Magnanelli,100
Francesco Rossi,Francesco Rossi,100
Francesco Ruberto,Francesco Ruberto,100
Francesco Vicari,Francesco Vicari,100
Francis Amuzu,Francis Amuzu,100
Francis Coquelin,Francis Coquelin,100
Francisco Augusto Neto Ramos,Francisco Augusto Neto Ramos,100
Francisco Femenía Far,Francisco Femenía Far,100
Francisco Guillermo Ochoa Magaña,Francisco Guillermo Ochoa Magaña,100
Francisco Javier Hernández González,Francisco Javier Hernández González,100
Francisco Javier Martos Espigares,Francisco Javier Martos Espigares,100
Francisco Jose Sánchez Rodriguez,Francisco José Sánchez Rodríguez,94
Francisco José Beltrán Peinado,Francisco José Beltrán Peinado,100
Francisco José Olivas Alba,Francisco José Olivas Alba,100
Francisco José Sánchez Rodríguez,Francisco José Sánchez Rodríguez,100
Francisco Leonel Lima Silva Machado,Francisco Leonel Lima Silva Machado,100
Francisco Montero Rubio,Francisco Javier Montero Rubio,87
Francisco Pablo Cruz Torres,Francisco de Paula Cruz Torres,88
Francisco Portillo Soler,Francisco Portillo,86
Francisco Sol Ortiz,Francisco Sol Ortiz,100
Francisco das Chagas Soares dos Santos,Francisco das Chagas Soares dos Santos,100
Franck Yannick Kessié,Franck Yannick Kessié,100
Franco Russo,Francesco Russo,89
Franco Vázquez,Franco Vázquez,100
Frank Adu Kwame,Frank Adu Kwame,100
Frank Boeckx,Frank Boeckx,100
Franko Andrijašević,Franko Andrijašević,100
Frans Dhia Putros,Frans Dhia Putros,100
Fransérgio Rodrigues Barbosa,Fransérgio Rodrigues Barbosa,100
František Plach,František Plach,100
Frantzdy Pierrot,Frantzdy Pierrot,100
François Kamano,François Kamano,100
François Marquet,François Marquet,100
Fraser Forster,Fraser Forster,100
Fraser Murray,Fraser Murray,100
Freddie Woodman,Freddie Woodman,100
Freddy Mveng Mbezele,Freddy Mveng Mbezele,100
Frederico André Ferrão Venâncio,Frederico André Ferrão Venâncio,100
Frederik Børsting,Frederik Børsting,100
Frederik Due,Frederik Due,100
Frederik Helstrup Jensen,Frederik Helstrup Jensen,100
Frederik Ibsen,Frederik Ibsen,100
Frederik Lauenborg,Frederik Lauenborg,100
Frederik Mortensen,Frederik S Mortensen,95
Frederik Nørgaard Hald,Frederik Nørgaard Hald,100
Frederik Rønnow,Frederik Rønnow,100
Fredrik Brustad,Fredrik Brustad,100
Fredrik Gulbrandsen,Fredrik Gulbrandsen,100
Fredrik Jensen,Fredrik Jensen,100
Fredrik Midtsjø,Fredrik Midtsjø,100
Fredy Henkyer Montero Muñoz,Fredy Henkyer Montero Muñoz,100
Freek Heerkens,Freek Heerkens,100
Frenkie de Jong,Frenkie de Jong,100
Frédéric Koutou Nimani N'Galou,Frédéric Koutou Nimani N'Galou,100
Frédéric Mendy,Frédéric Mendy,100
Frédéric Sammaritano,Frédéric Sammaritano,100
Fulvio Sulmoni,Fulvio Sulmoni,100
Fyodor Smolov,Fyodor Smolov,100
Fábio Alexandre da Silva Coentrão,Fábio Alexandre da Silva Coentrão,100
Fábio Diogo Agrela Ferreira,Fábio Diogo Agrela Ferreira,100
Fábio José Ferreira Pacheco,Fabio Jose Ferreira Pacheco,93
Fábio Miguel dos Santos Sturgeon,Fábio Miguel dos Santos Sturgeon,100
Fábio Pereira da Silva,Fábio Pereira da Silva,100
Fábio Ricardo Gomes Fonseca,Fábio Ricardo Gomes Fonseca,100
Fábio Samuel Amorim Silva,Fábio Samuel Amorim Silva,100
Fábio Santos Martins,Fábio Santos Martins,100
Fábio Szymonek,Fabio Szymonek,93
Féthi Harek,Fethi Harek,91
Gabriel Airton de Souza,Gabriel Airton de Souza,100
Gabriel Andrei Torje,Gabriel Andrei Torje,100
Gabriel Appelt Pires,Gabriel Appelt Pires,100
Gabriel Boschilia,Gabriel Boschilia,100
Gabriel Iván Mercado,Gabriel Mercado,86
Gabriel Nunes da Cunha,Gabriel Nunes da Cunha,100
Gabriel Sava,Gabriel Silva,88
Gabriel dos Santos Magalhães,Gabriel dos Santos Magalhães,100
Gabriele Angella,Gabriele Angella,100
Gabriele Corbo,Gabriele Corbo,100
Gabriele Moncini,Gabriele Moncini,100
Gabriele Rolando,Gabriele Rolando,100
Gadji Celi Carmen Junior Tallo,Gadji Celi Carmen Junior Tallo,100
Gael Bigirimana,Gaël Bigirimana,93
Gaoussou Boubacar Traoré,Gaoussou Boubacar Traoré,100
Gareth McAuley,Gareth McAuley,100
Garry Mendes Rodrigues,Garry Mendes Rodrigues,100
Gary Alexis Medel Soto,Gary Alexis Medel Soto,100
Gary Cahill,Gary Cahill,100
Gary Dicker,Gary Dicker,100
Gary MacKenzie,Gary MacKenzie,100
Gary Mackay-Steven,Gary Mackay-Steven,100
Gary Maley,Gary Maley,100
Gary Woods,Gary Woods,100
Gaspar Emanuel Iñíguez,Gaspar Emanuel Iñíguez,100
Gastón Rodrigo Pereiro López,Gastón Rodrigo Pereiro López,100
Gavin Vlijter,Gavin Vlijter,100
Gaël Clichy,Gaël Clichy,100
Gaëtan  Laborde,Gaëtan Laborde,97
Gaëtan Bong Songo,Gaëtan Bong Songo,100
Gaëtan Bussmann,Gaetan Bussmann,93
Gaëtan Hendrickx,Gaëtan Hendrickx,100
Gaëtan Karlen,Gaëtan Karlen,100
Gaëtan Paquiez,Gaëtan Paquiez,100
Gaëtan Poussin,Gaëtan Poussin,100
Gelson Dany Batalha Martins,Gelson Dany Batalha Martins,100
Genséric Kusunga,Genséric Kusunga,100
Geoffrey Kondogbia,Geoffrey Kondogbia,100
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia,100
Geoffrey Tréand,Geoffrey Tréand,100
Geoffry Hairemans,Geoffry Hairemans,100
Georg Teigl,Georg Teigl,100
Georginio Wijnaldum,Georginio Wijnaldum,100
Georgios Giakoumakis,Giorgos Giakoumakis,92
Georgios Giannoutsos,Giorgos Giannoutsos,92
Georgios Gkalitsios,Giorgos Galitsios,89
Georgios Siadas,Georgios Liavas,87
Georgios Tzavellas,Georgios Tzavellas,100
Georgiy Bushchan,Georgiy Bushchan,100
Georgiy Dzhikiya,Georgiy Dzhikiya,100
Georgiy Kyrnats,Georgy Kyrnats,97
Georgiy Melkadze,Georgi Melkadze,97
Georgiy Schennikov,Georgi Shchennikov,94
Gerald Nutz,Gerald Nutz,100
Gerard Badía Cortés,Gerard Badía Cortés,100
Gerard Gumbau Garriga,Gerard Gumbau Garriga,100
Gerard Oliva Gorgori,Gerard Oliva Gorgori,100
Germán Andrés Conti,Germán Andrés Conti,100
Gernot Trauner,Gernot Trauner,100
Gerrit Holtmann,Gerrit Holtmann,100
Gersom Klok,Gersom Klok,100
Gerson Santos da Silva,Gerson Santos da Silva,100
Gervais Lombe Yao Kouassi,Gervais Lombe Yao Kouassi,100
Gervane Kastaneer,Gervane Kastaneer,100
Gerzino Nyamsi,Gerzino Nyamsi,100
Gerónimo Rulli,Gerónimo Rulli,100
Ghislain Konan,Ghislain Konan,100
Giacomo Bonaventura,Giacomo Bonaventura,100
Giacomo Poluzzi,Giacomo Poluzzi,100
Giacomo Satalino,Giacomo Satalino,100
Gian Marco Ferrari,Gianmarco Ferrari,91
Gian-Luca Itter,Gian-Luca Itter,100
Giangiacomo Magnani,Giangiacomo Magnani,100
Gianluca Caprari,Gianluca Caprari,100
Gianluca Lapadula,Gianluca Lapadula,100
Gianluca Mancini,Gianluca Mancini,100
Gianluca Nijholt,Gianluca Nijholt,100
Gianluca Pegolo,Gianluca Pegolo,100
Gianluca Scamacca,Gianluca Scamacca,100
Gianluca Tolino,Gianluca Tolino,100
Gianluigi Buffon,Gianluigi Buffon,100
Gianluigi Donnarumma,Gianluigi Donnarumma,100
Gianni Bruno,Gianni Bruno,100
Gianni Munari,Gianni Munari,100
Giannis Bouzoukis,Ioannis Bouzoukis,88
Giannis Gianniotas,Giannis Gianniotas,100
Giannis Maniatis,Giannis Maniatis,100
Giannis Masouras,Giannis Masouras,100
Giannis-Foivos Botos,Giannis-Foivos Botos,100
Giorgi Arabidze,Giorgi Arabidze,100
Giorgi Chakvetadze,Giorgi Chakvetadze,100
Giorgi Kvilitaia,Giorgi Kvilitaia,100
Giorgi Makaridze,Giorgi Makaridze,100
Giorgi Merebashvili,Giorgi Merebashvili,100
Giorgio Chiellini,Giorgio Chiellini,100
Giovani Lo Celso,Giovani Lo Celso,100
Giovanni Korte,Giovanni Korte,100
Giovanni Sio,Giovanni Simeone,86
Giovanni Troupée,Giovanni Troupée,100
Giulio Donati,Giulio Donati,100
Giuseppe Pezzella,Giuseppe Pezzella,100
Giácomo Mello Corbellini,Giacomo Mello Corbellini,96
Gjelbrim Taipi,Gjelbrim Taipi,100
Gjoko Zajkov,Gjoko Zajkov,100
Gleison Bremer Silva Nascimento,Gleison Bremer Silva Nascimento,100
Glen Kamara,Glen Kamara,100
Glenn Bijl,Glenn Bijl,100
Glenn Middleton,Glenn Middleton,100
Glenn Murray,Glenn Murray,100
Gnégnéri Yaya Touré,Gnégnéri Yaya Touré,100
Godfred Donsah,Godfred Donsah,100
Godsway Donyoh,Godsway Donyoh,100
Gojko Cimirot,Gojko Cimirot,100
Golgol Mebrahtu,Gol-Gol Mebrahtu,90
Gonzalo Escalante,Gonzalo Escalante,100
Gonzalo Ávila Gordón,Gonzalo Ávila Gordon,95
Gonçalo Bento Soares Cardoso,Gonçalo Bento Soares Cardoso,100
Gonçalo Filipe Oliveira Silva,Gonçalo Filipe Oliveira Silva,100
Gonçalo Mendes Paciência,Gonçalo Mendes Paciencia,96
Goran Cvijanović,Goran Cvijanović,100
Goran Milović,Goran Milović,100
Goran Pandev,Goran Pandev,100
Gorka Guruzeta Rodríguez,Gorka Guruzeta Rodríguez,100
Grad Damen,Grad Damen,100
Graeme Shinnie,Graeme Shinnie,100
Graham Dorrans,Graham Dorrans,100
Granit Xhaka,Granit Xhaka,100
Greg Kiltie,Greg Kiltie,100
Greg Stewart,Greg Stewart,100
